originalExecutionId,account,executionTime,status,executionType,processName,processId,atomName,atomId,inboundDocumentCount,inboundErrorDocumentCount,outboundDocumentCount,executionDuration,message,parentExecutionId,topLevelExecutionId,inboundDocumentSize,outboundDocumentSize,launcherID,reportKey,nodeId,is_outlier,is_outliertxt,nodeIdtxt,executionId
0.0,eonitalyspa-AEYI78,2023-08-14 20:00:00,COMPLETE,exec_sched,MMI_CLOUD_CAMAPIGN_TO_JAKALA,0bcec3ec-fcec-41e3-9187-2eea4b4cddd9,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,0.0,5359.0,0,0,0,0.0,0.0,0,0,atom05[execution-5ec99114-6a60-4ddc-8ee9-5b6618b1cce0-2023.08.15],red,red,atom05,2023-08-14 20:00:00
0.0,eonitalyspa-AEYI78,2023-08-14 20:00:00,COMPLETE,exec_sched,MMI_CLOUD_DIP_TO_CRM_CC_NEAR_SHORE,96ac06ca-71e4-4902-84e3-2000f5f8a266,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,0.0,5732.0,0,0,0,0.0,0.0,0,0,atom06[execution-e427351a-65a8-44d5-8ae6-72959c65e411-2023.08.15],red,red,atom06,2023-08-14 20:00:00
0.0,eonitalyspa-AEYI78,2023-08-14 20:01:00,COMPLETE,exec_sched,login_MODIFICA_CREDIT_CHECK,33218fea-129d-4fd4-a739-6458dcf8b796,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,2.0,5573.0,0,0,0,0.0,2596.0,0,0,atom05[execution-ca7454ba-0b0a-40b2-9cf1-45b51a256a80-2023.08.15],red,red,atom05,2023-08-14 20:01:00
0.0,eonitalyspa-AEYI78,2023-08-14 20:15:19,COMPLETE,exec_listener_bridge,MMI_DVC_MyEON_RICERCA_LETTURE,a1677303-17d7-43d4-9fd1-9790222af3a8,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,3.0,4463.0,0,0,0,366.0,60303.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom02[worker-532f66a4-ce30-4eec-b910-454f053695fb-2023.08.14],red,red,atom02,2023-08-14 20:15:19
0.0,eonitalyspa-AEYI78,2023-08-14 20:22:01,COMPLETE,exec_listener_bridge,MMI_DVC_MyEON_RICERCA_LETTURE,a1677303-17d7-43d4-9fd1-9790222af3a8,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,2.0,9498.0,0,0,0,366.0,61269.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom01[worker-79dfe9a7-9e70-4a22-86b7-fb7f8be3bfe2-2023.08.14],red,red,atom01,2023-08-14 20:22:01
0.0,eonitalyspa-AEYI78,2023-08-14 20:30:00,COMPLETE,exec_sched,MMI_CLOUD_DIP_TO_CRM_CC_NEAR_SHORE,96ac06ca-71e4-4902-84e3-2000f5f8a266,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,0.0,4808.0,0,0,0,0.0,0.0,0,0,atom05[execution-61ee6e73-77af-4323-b304-bac947b4eb3f-2023.08.15],red,red,atom05,2023-08-14 20:30:00
0.0,eonitalyspa-AEYI78,2023-08-14 20:30:00,COMPLETE,exec_sched,MMI_CLOUD_CAMAPIGN_TO_JAKALA,0bcec3ec-fcec-41e3-9187-2eea4b4cddd9,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,0.0,5379.0,0,0,0,0.0,0.0,0,0,atom06[execution-751c9f91-5a9b-49db-8926-8428c592981f-2023.08.15],red,red,atom06,2023-08-14 20:30:00
0.0,eonitalyspa-AEYI78,2023-08-14 20:30:43,COMPLETE,exec_listener,MMI_CLOUD_POST_ENGAGEMENT,6ac8662e-3981-40f1-9db2-80d06a39a71c,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,4634.0,0,0,0,141.0,681.0,88a97aa4-841c-416c-bbbe-a050226b815b,apim-azure,atom02[worker-532f66a4-ce30-4eec-b910-454f053695fb-2023.08.14],red,red,atom02,2023-08-14 20:30:43
0.0,eonitalyspa-AEYI78,2023-08-14 20:36:57,COMPLETE,exec_listener_bridge,MMI_DVC_RLT_SMR_MyEON,42a1ba31-ddeb-4b13-89d2-2daace77ab58,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,3.0,9033.0,0,0,0,123.0,1149.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom02[worker-ca79d8aa-9c98-403b-a9fa-6f73ea8ee19e-2023.08.14],red,red,atom02,2023-08-14 20:36:57
0.0,eonitalyspa-AEYI78,2023-08-14 20:37:39,COMPLETE,exec_listener_bridge,MMI_DVC_RLT_SMR_MyEON,42a1ba31-ddeb-4b13-89d2-2daace77ab58,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,3.0,8351.0,0,0,0,123.0,1149.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom01[worker-e85c0d17-aa87-428e-a994-1598b07a8c07-2023.08.15],red,red,atom01,2023-08-14 20:37:39
0.0,eonitalyspa-AEYI78,2023-08-14 20:37:59,COMPLETE,exec_listener_bridge,MMI_DVC_MyEON_RICERCA_LETTURE,a1677303-17d7-43d4-9fd1-9790222af3a8,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,3.0,4739.0,0,0,0,366.0,25148.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom02[worker-ca79d8aa-9c98-403b-a9fa-6f73ea8ee19e-2023.08.14],red,red,atom02,2023-08-14 20:37:59
0.0,eonitalyspa-AEYI78,2023-08-14 20:38:57,COMPLETE,exec_listener_bridge,MMI_DVC_MyEON_RICERCA_LETTURE,a1677303-17d7-43d4-9fd1-9790222af3a8,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,2.0,6455.0,0,0,0,366.0,7183.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom02[worker-532f66a4-ce30-4eec-b910-454f053695fb-2023.08.14],red,red,atom02,2023-08-14 20:38:57
0.0,eonitalyspa-AEYI78,2023-08-14 20:45:00,COMPLETE,exec_sched,MMI_CLOUD_DIP_TO_CRM_CC_NEAR_SHORE,96ac06ca-71e4-4902-84e3-2000f5f8a266,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,0.0,4497.0,0,0,0,0.0,0.0,0,0,atom04[execution-9fed7493-13a4-4727-941d-1361af7342f6-2023.08.15],red,red,atom04,2023-08-14 20:45:00
0.0,eonitalyspa-AEYI78,2023-08-14 20:46:19,COMPLETE,exec_listener_bridge,MMI_DVC_MyEON_RICERCA_LETTURE,a1677303-17d7-43d4-9fd1-9790222af3a8,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,9.0,6426.0,0,0,0,366.0,26415.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom06[worker-fbe91e0e-dfc5-495b-bd89-e056d9ecd6bf-2023.08.14],red,red,atom06,2023-08-14 20:46:19
0.0,eonitalyspa-AEYI78,2023-08-14 20:56:16,COMPLETE,exec_listener_bridge,MMI_DVC_MyEON_RICERCA_LETTURE,a1677303-17d7-43d4-9fd1-9790222af3a8,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,3.0,5722.0,0,0,0,366.0,22929.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom06[worker-fbe91e0e-dfc5-495b-bd89-e056d9ecd6bf-2023.08.14],red,red,atom06,2023-08-14 20:56:16
0.0,eonitalyspa-AEYI78,2023-08-14 21:00:00,COMPLETE,exec_sched,MMI_CLOUD_CAMAPIGN_TO_JAKALA,0bcec3ec-fcec-41e3-9187-2eea4b4cddd9,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,0.0,5586.0,0,0,0,0.0,0.0,0,0,atom06[execution-492b7899-fb4f-470e-86d3-c164d94b1e62-2023.08.15],red,red,atom06,2023-08-14 21:00:00
0.0,eonitalyspa-AEYI78,2023-08-14 21:00:00,COMPLETE,exec_sched,MMI_CLOUD_DIP_TO_CRM_CC_NEAR_SHORE,96ac06ca-71e4-4902-84e3-2000f5f8a266,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,0.0,4880.0,0,0,0,0.0,0.0,0,0,atom05[execution-6f0a38db-9fd9-448d-b5c8-943c3cb32290-2023.08.15],red,red,atom05,2023-08-14 21:00:00
0.0,eonitalyspa-AEYI78,2023-08-14 21:01:41,COMPLETE,exec_listener_bridge,MMI_DVC_RLT_SMR_MyEON,42a1ba31-ddeb-4b13-89d2-2daace77ab58,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,3.0,6386.0,0,0,0,121.0,1145.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom01[worker-79dfe9a7-9e70-4a22-86b7-fb7f8be3bfe2-2023.08.14],red,red,atom01,2023-08-14 21:01:41
0.0,eonitalyspa-AEYI78,2023-08-14 21:14:01,COMPLETE,exec_listener_bridge,MMI_DVC_RLT_SMR_MyEON,42a1ba31-ddeb-4b13-89d2-2daace77ab58,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,3.0,4461.0,0,0,0,124.0,1145.0,688e4cf4-efc0-4943-9566-7f79b55515ab,apim-azure,atom02[worker-532f66a4-ce30-4eec-b910-454f053695fb-2023.08.14],red,red,atom02,2023-08-14 21:14:01
0.0,eonitalyspa-AEYI78,2023-08-14 21:15:00,COMPLETE,exec_sched,MMI_CLOUD_DIP_TO_CRM_CC_NEAR_SHORE,96ac06ca-71e4-4902-84e3-2000f5f8a266,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,0.0,4374.0,0,0,0,0.0,0.0,0,0,atom04[execution-f74c5d6e-e03b-4e8f-ba93-bd08155cef45-2023.08.15],red,red,atom04,2023-08-14 21:15:00
0.0,eonitalyspa-AEYI78,2023-08-14 21:30:00,COMPLETE,exec_sched,MMI_CLOUD_CAMAPIGN_TO_JAKALA,0bcec3ec-fcec-41e3-9187-2eea4b4cddd9,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,0.0,4485.0,0,0,0,0.0,0.0,0,0,atom05[execution-42abd181-5b1e-4581-a2c6-1f3c94513386-2023.08.15],red,red,atom05,2023-08-14 21:30:00
0.0,eonitalyspa-AEYI78,2023-08-14 21:45:00,COMPLETE,exec_sched,MMI_CLOUD_DIP_TO_CRM_CC_NEAR_SHORE,96ac06ca-71e4-4902-84e3-2000f5f8a266,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,0.0,4550.0,0,0,0,0.0,0.0,0,0,atom04[execution-87a1b5b8-c316-4827-903f-0752930e1ffb-2023.08.15],red,red,atom04,2023-08-14 21:45:00
0.0,eonitalyspa-AEYI78,2023-08-14 22:00:00,COMPLETE,exec_sched,MMI_CLOUD_CAMAPIGN_TO_JAKALA,0bcec3ec-fcec-41e3-9187-2eea4b4cddd9,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,0.0,5552.0,0,0,0,0.0,0.0,0,0,atom06[execution-3da75ec7-569a-4274-b93e-5e58dde79981-2023.08.15],red,red,atom06,2023-08-14 22:00:00
0.0,eonitalyspa-AEYI78,2023-08-14 22:00:00,COMPLETE,exec_sched,MMI_CLOUD_DIP_TO_CRM_CC_NEAR_SHORE,96ac06ca-71e4-4902-84e3-2000f5f8a266,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,0.0,4673.0,0,0,0,0.0,0.0,0,0,atom05[execution-814307e7-dbc6-453e-b7d5-ce135828b2a8-2023.08.15],red,red,atom05,2023-08-14 22:00:00
0.0,eonitalyspa-AEYI78,2023-08-14 22:30:00,COMPLETE,exec_sched,MMI_CLOUD_CAMAPIGN_TO_JAKALA,0bcec3ec-fcec-41e3-9187-2eea4b4cddd9,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,0.0,4443.0,0,0,0,0.0,0.0,0,0,atom05[execution-c68cf952-9a85-4e03-afe3-ad1bb27cb87a-2023.08.15],red,red,atom05,2023-08-14 22:30:00
0.0,eonitalyspa-AEYI78,2023-08-14 22:36:21,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB_NOTIFYMESSAGE,8468e90b-26d9-4f30-bf5d-3fb3fa426256,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,9617.0,0,0,0,885.0,81.0,d6ba2d62-393e-4036-9c3e-5ca9e67ebd25,apim-azure,atom02[worker-532f66a4-ce30-4eec-b910-454f053695fb-2023.08.14],red,red,atom02,2023-08-14 22:36:21
0.0,eonitalyspa-AEYI78,2023-08-14 22:37:19,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB_NOTIFYMESSAGE,8468e90b-26d9-4f30-bf5d-3fb3fa426256,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,7041.0,0,0,0,1003.0,81.0,d6ba2d62-393e-4036-9c3e-5ca9e67ebd25,apim-azure,atom05[worker-c974de65-8269-4310-a6fc-fa8c7569386d-2023.08.14],red,red,atom05,2023-08-14 22:37:19
0.0,eonitalyspa-AEYI78,2023-08-14 22:37:53,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB_NOTIFYMESSAGE,8468e90b-26d9-4f30-bf5d-3fb3fa426256,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,4538.0,0,0,0,885.0,81.0,d6ba2d62-393e-4036-9c3e-5ca9e67ebd25,apim-azure,atom05[worker-c974de65-8269-4310-a6fc-fa8c7569386d-2023.08.14],red,red,atom05,2023-08-14 22:37:53
0.0,eonitalyspa-AEYI78,2023-08-14 22:42:52,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB_NOTIFYMESSAGE,8468e90b-26d9-4f30-bf5d-3fb3fa426256,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,6701.0,0,0,0,885.0,81.0,d6ba2d62-393e-4036-9c3e-5ca9e67ebd25,apim-azure,atom06[worker-fbe91e0e-dfc5-495b-bd89-e056d9ecd6bf-2023.08.14],red,red,atom06,2023-08-14 22:42:52
0.0,eonitalyspa-AEYI78,2023-08-14 22:42:59,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB_NOTIFYMESSAGE,8468e90b-26d9-4f30-bf5d-3fb3fa426256,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,6531.0,0,0,0,1040.0,81.0,d6ba2d62-393e-4036-9c3e-5ca9e67ebd25,apim-azure,atom02[worker-ca79d8aa-9c98-403b-a9fa-6f73ea8ee19e-2023.08.14],red,red,atom02,2023-08-14 22:42:59
0.0,eonitalyspa-AEYI78,2023-08-14 22:43:06,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB_NOTIFYMESSAGE,8468e90b-26d9-4f30-bf5d-3fb3fa426256,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,5091.0,0,0,0,2677.0,81.0,d6ba2d62-393e-4036-9c3e-5ca9e67ebd25,apim-azure,atom06[worker-fbe91e0e-dfc5-495b-bd89-e056d9ecd6bf-2023.08.14],red,red,atom06,2023-08-14 22:43:06
0.0,eonitalyspa-AEYI78,2023-08-14 22:43:23,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB_NOTIFYMESSAGE,8468e90b-26d9-4f30-bf5d-3fb3fa426256,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,4740.0,0,0,0,2645.0,81.0,d6ba2d62-393e-4036-9c3e-5ca9e67ebd25,apim-azure,atom02[worker-ca79d8aa-9c98-403b-a9fa-6f73ea8ee19e-2023.08.14],red,red,atom02,2023-08-14 22:43:23
0.0,eonitalyspa-AEYI78,2023-08-14 22:43:28,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB_NOTIFYMESSAGE,8468e90b-26d9-4f30-bf5d-3fb3fa426256,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,9302.0,0,0,0,994.0,81.0,d6ba2d62-393e-4036-9c3e-5ca9e67ebd25,apim-azure,atom01[worker-79dfe9a7-9e70-4a22-86b7-fb7f8be3bfe2-2023.08.14],red,red,atom01,2023-08-14 22:43:28
0.0,eonitalyspa-AEYI78,2023-08-14 22:43:41,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB_NOTIFYMESSAGE,8468e90b-26d9-4f30-bf5d-3fb3fa426256,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,8486.0,0,0,0,1040.0,81.0,d6ba2d62-393e-4036-9c3e-5ca9e67ebd25,apim-azure,atom01[worker-79dfe9a7-9e70-4a22-86b7-fb7f8be3bfe2-2023.08.14],red,red,atom01,2023-08-14 22:43:41
0.0,eonitalyspa-AEYI78,2023-08-14 22:43:50,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB_NOTIFYMESSAGE,8468e90b-26d9-4f30-bf5d-3fb3fa426256,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,6671.0,0,0,0,885.0,81.0,d6ba2d62-393e-4036-9c3e-5ca9e67ebd25,apim-azure,atom05[worker-c974de65-8269-4310-a6fc-fa8c7569386d-2023.08.14],red,red,atom05,2023-08-14 22:43:50
0.0,eonitalyspa-AEYI78,2023-08-14 22:43:56,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB_NOTIFYMESSAGE,8468e90b-26d9-4f30-bf5d-3fb3fa426256,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,9020.0,0,0,0,1040.0,81.0,d6ba2d62-393e-4036-9c3e-5ca9e67ebd25,apim-azure,atom02[worker-ca79d8aa-9c98-403b-a9fa-6f73ea8ee19e-2023.08.14],red,red,atom02,2023-08-14 22:43:56
0.0,eonitalyspa-AEYI78,2023-08-14 22:44:26,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB_NOTIFYMESSAGE,8468e90b-26d9-4f30-bf5d-3fb3fa426256,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,5551.0,0,0,0,1040.0,81.0,d6ba2d62-393e-4036-9c3e-5ca9e67ebd25,apim-azure,atom05[worker-c974de65-8269-4310-a6fc-fa8c7569386d-2023.08.14],red,red,atom05,2023-08-14 22:44:26
0.0,eonitalyspa-AEYI78,2023-08-14 22:44:55,COMPLETE,exec_listener_bridge,MMI_SF_PE_GATEWAY,8eb4cdb4-befd-4c60-8738-8633888a5050,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,0.0,5287.0,0,0,0,554.0,0.0,0,0,atom02[worker-ca79d8aa-9c98-403b-a9fa-6f73ea8ee19e-2023.08.14],red,red,atom02,2023-08-14 22:44:55
0.0,eonitalyspa-AEYI78,2023-08-14 22:45:00,COMPLETE,exec_sched,MMI_CLOUD_DIP_TO_CRM_CC_NEAR_SHORE,96ac06ca-71e4-4902-84e3-2000f5f8a266,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,0.0,4532.0,0,0,0,0.0,0.0,0,0,atom04[execution-df958c0d-c562-4e75-88fb-dcd10dc4e4b3-2023.08.15],red,red,atom04,2023-08-14 22:45:00
0.0,eonitalyspa-AEYI78,2023-08-14 22:47:52,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB_NOTIFYMESSAGE,8468e90b-26d9-4f30-bf5d-3fb3fa426256,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,5739.0,0,0,0,1508.0,81.0,d6ba2d62-393e-4036-9c3e-5ca9e67ebd25,apim-azure,atom01[worker-79dfe9a7-9e70-4a22-86b7-fb7f8be3bfe2-2023.08.14],red,red,atom01,2023-08-14 22:47:52
0.0,eonitalyspa-AEYI78,2023-08-14 22:48:22,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB_NOTIFYMESSAGE,8468e90b-26d9-4f30-bf5d-3fb3fa426256,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,6552.0,0,0,0,2633.0,81.0,d6ba2d62-393e-4036-9c3e-5ca9e67ebd25,apim-azure,atom01[worker-79dfe9a7-9e70-4a22-86b7-fb7f8be3bfe2-2023.08.14],red,red,atom01,2023-08-14 22:48:22
0.0,eonitalyspa-AEYI78,2023-08-14 22:48:29,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB_NOTIFYMESSAGE,8468e90b-26d9-4f30-bf5d-3fb3fa426256,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,5001.0,0,0,0,2657.0,81.0,d6ba2d62-393e-4036-9c3e-5ca9e67ebd25,apim-azure,atom01[worker-79dfe9a7-9e70-4a22-86b7-fb7f8be3bfe2-2023.08.14],red,red,atom01,2023-08-14 22:48:29
0.0,eonitalyspa-AEYI78,2023-08-14 22:48:34,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB_NOTIFYMESSAGE,8468e90b-26d9-4f30-bf5d-3fb3fa426256,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,4782.0,0,0,0,885.0,81.0,d6ba2d62-393e-4036-9c3e-5ca9e67ebd25,apim-azure,atom05[worker-c974de65-8269-4310-a6fc-fa8c7569386d-2023.08.14],red,red,atom05,2023-08-14 22:48:34
0.0,eonitalyspa-AEYI78,2023-08-14 22:48:39,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB_NOTIFYMESSAGE,8468e90b-26d9-4f30-bf5d-3fb3fa426256,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,6273.0,0,0,0,1040.0,81.0,d6ba2d62-393e-4036-9c3e-5ca9e67ebd25,apim-azure,atom05[worker-c974de65-8269-4310-a6fc-fa8c7569386d-2023.08.14],red,red,atom05,2023-08-14 22:48:39
0.0,eonitalyspa-AEYI78,2023-08-14 22:48:45,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB_NOTIFYMESSAGE,8468e90b-26d9-4f30-bf5d-3fb3fa426256,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,5483.0,0,0,0,2691.0,81.0,d6ba2d62-393e-4036-9c3e-5ca9e67ebd25,apim-azure,atom01[worker-e85c0d17-aa87-428e-a994-1598b07a8c07-2023.08.15],red,red,atom01,2023-08-14 22:48:45
0.0,eonitalyspa-AEYI78,2023-08-14 22:49:26,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB_NOTIFYMESSAGE,8468e90b-26d9-4f30-bf5d-3fb3fa426256,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,7330.0,0,0,0,1040.0,81.0,d6ba2d62-393e-4036-9c3e-5ca9e67ebd25,apim-azure,atom02[worker-532f66a4-ce30-4eec-b910-454f053695fb-2023.08.14],red,red,atom02,2023-08-14 22:49:26
0.0,eonitalyspa-AEYI78,2023-08-14 22:50:22,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB_NOTIFYMESSAGE,8468e90b-26d9-4f30-bf5d-3fb3fa426256,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,4736.0,0,0,0,2653.0,81.0,d6ba2d62-393e-4036-9c3e-5ca9e67ebd25,apim-azure,atom02[worker-532f66a4-ce30-4eec-b910-454f053695fb-2023.08.14],red,red,atom02,2023-08-14 22:50:22
0.0,eonitalyspa-AEYI78,2023-08-14 22:50:27,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB_NOTIFYMESSAGE,8468e90b-26d9-4f30-bf5d-3fb3fa426256,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,5556.0,0,0,0,2702.0,81.0,d6ba2d62-393e-4036-9c3e-5ca9e67ebd25,apim-azure,atom01[worker-e85c0d17-aa87-428e-a994-1598b07a8c07-2023.08.15],red,red,atom01,2023-08-14 22:50:27
0.0,eonitalyspa-AEYI78,2023-08-14 23:00:00,COMPLETE,exec_sched,MMI_CLOUD_DIP_TO_CRM_CC_NEAR_SHORE,96ac06ca-71e4-4902-84e3-2000f5f8a266,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,0.0,5580.0,0,0,0,0.0,0.0,0,0,atom06[execution-28b6f6dd-7c75-43bd-ab46-c20a5e00df6e-2023.08.15],red,red,atom06,2023-08-14 23:00:00
0.0,eonitalyspa-AEYI78,2023-08-14 23:00:00,COMPLETE,exec_sched,MMI_CLOUD_CAMAPIGN_TO_JAKALA,0bcec3ec-fcec-41e3-9187-2eea4b4cddd9,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,0.0,5595.0,0,0,0,0.0,0.0,0,0,atom05[execution-61a1aef7-22af-4b04-b905-d53e75624c2c-2023.08.15],red,red,atom05,2023-08-14 23:00:00
0.0,eonitalyspa-AEYI78,2023-08-14 23:06:53,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB_NOTIFYMESSAGE,8468e90b-26d9-4f30-bf5d-3fb3fa426256,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,6394.0,0,0,0,1003.0,81.0,d6ba2d62-393e-4036-9c3e-5ca9e67ebd25,apim-azure,atom05[worker-c974de65-8269-4310-a6fc-fa8c7569386d-2023.08.14],red,red,atom05,2023-08-14 23:06:53
0.0,eonitalyspa-AEYI78,2023-08-14 23:06:59,COMPLETE,exec_listener,MMI_CLOUD_DISCO_HUB_NOTIFYMESSAGE,8468e90b-26d9-4f30-bf5d-3fb3fa426256,MMI_PROD_BOOMI_MCS_001,664ef343-f415-42a9-83f8-1a9a402835a3,1.0,0.0,1.0,8220.0,0,0,0,1003.0,81.0,d6ba2d62-393e-4036-9c3e-5ca9e67ebd25,apim-azure,atom05[worker-c974de65-8269-4310-a6fc-fa8c7569386d-2023.08.14],red,red,atom05,2023-08-14 23:06:59
